id,x,y,z
35320,1046.177,3067.16,-65.61825
35321,1046.177,3067.16,-65.61825
35322,1270.148,2888.47,-63.129
35323,1270.148,2888.47,-63.129
35324,1270.148,2888.47,-63.129
35325,1226.162,2850.23,-63.4359
35326,1226.162,2850.23,-63.4359
35327,1226.162,2850.23,-63.4359
35328,1173.913,2810.21,-63.7413
35329,1173.913,2810.21,-63.7413
35330,1173.913,2810.21,-63.7413
35331,1251.72,2978.89,-63.5163
35332,1251.72,2978.89,-63.5163
35333,1251.72,2978.89,-63.5163
35334,1244.69,2932.46,-63.242
35335,1244.69,2932.46,-63.242
35336,1244.69,2932.46,-63.242
35337,1192.798,3009.83,-64.30525
35338,1192.798,3009.83,-64.30525
35339,1192.798,3009.83,-64.30525
35340,1111.965,3002.28,-64.75305
35341,1111.965,3002.28,-64.75305
35342,1111.965,3002.28,-64.75305
35343,1014.165,2975.04,-65.0559
35344,1014.165,2975.04,-65.0559
35345,1014.165,2975.04,-65.0559
35346,1177.294,2950.3,-63.90015
35347,1177.294,2950.3,-63.90015
35348,1177.294,2950.3,-63.90015
35349,1215.346,2900.64,-63.43285
35350,1215.346,2900.64,-63.43285
35351,1215.346,2900.64,-63.43285
35352,1163.848,2880.78,-63.78455
35353,1163.848,2880.78,-63.78455
35354,1163.848,2880.78,-63.78455
35355,1099.183,2930.05,-64.37295
35356,1099.183,2930.05,-64.37295
35357,1099.183,2930.05,-64.37295
35358,932.272,2907.3,-65.00775
35359,932.272,2907.3,-65.00775
35360,932.272,2907.3,-65.00775
35361,1029.616,2895.78,-64.5818
35362,1029.616,2895.78,-64.5818
35363,1029.616,2895.78,-64.5818
35364,1097.596,2853.95,-64.1287
35365,1097.596,2853.95,-64.1287
35366,1097.596,2853.95,-64.1287
35367,1105.484,2789.97,-64.0258
35368,1105.484,2789.97,-64.0258
35369,1105.484,2789.97,-64.0258
35370,1012.546,2822.07,-64.44015
35371,1012.546,2822.07,-64.44015
35372,1012.546,2822.07,-64.44015
35373,902.757,2821.88,-64.79095
35374,902.757,2821.88,-64.79095
35375,902.757,2821.88,-64.79095
35376,810.181,2776.43,-64.85415
35377,810.181,2776.43,-64.85415
35378,810.181,2776.43,-64.85415
35379,1073.166,2736.41,-64.12875
35380,1073.166,2736.41,-64.12875
35381,1073.166,2736.41,-64.12875
35382,984.902,2751.89,-64.40175
35383,984.902,2751.89,-64.40175
35384,984.902,2751.89,-64.40175
35385,1031.974,2678.97,-64.2194
35386,1031.974,2678.97,-64.2194
35387,1031.974,2678.97,-64.2194
35388,999.264,2620.11,-64.25505
35389,999.264,2620.11,-64.25505
35390,999.264,2620.11,-64.25505
35391,965.552,2569.37,-64.2683
35392,965.552,2569.37,-64.2683
35393,965.552,2569.37,-64.2683
35394,944.694,2523.42,-64.2534
35395,944.694,2523.42,-64.2534
35396,944.694,2523.42,-64.2534
35397,905.222,2493.08,-64.2505
35398,905.222,2493.08,-64.2505
35399,905.222,2493.08,-64.2505
35400,866.573,2451.52,-64.21995
35401,866.573,2451.52,-64.21995
35402,866.573,2451.52,-64.21995
35403,830.965,2409.69,-63.87785
35404,830.965,2409.69,-63.87785
35405,830.965,2409.69,-63.87785
35406,810.48,2367.72,-62.47755
35407,810.48,2367.72,-62.47755
35408,810.48,2367.72,-62.47755
35409,772.006,2337.38,-62.4387
35410,772.006,2337.38,-62.4387
35411,772.006,2337.38,-62.4387
35412,735.625,2293.74,-61.5959
35413,735.625,2293.74,-61.5959
35414,735.625,2293.74,-61.5959
35415,701.641,2248.39,-60.5575
35416,701.641,2248.39,-60.5575
35417,701.641,2248.39,-60.5575
35418,674.231,2201.74,-59.1745
35419,674.231,2201.74,-59.1745
35420,674.231,2201.74,-59.1745
35421,644.317,2155.83,-57.9303
35422,644.317,2155.83,-57.9303
35423,644.317,2155.83,-57.9303
35424,612.392,2116.25,-57.10695
35425,612.392,2116.25,-57.10695
35426,612.392,2116.25,-57.10695
35427,956.173,2683.94,-64.38015
35428,956.173,2683.94,-64.38015
35429,956.173,2683.94,-64.38015
35430,902.487,2748.28,-64.6035
35431,902.487,2748.28,-64.6035
35432,902.487,2748.28,-64.6035
35433,923.492,2626.11,-64.37
35434,923.492,2626.11,-64.37
35435,923.492,2626.11,-64.37
35436,867.252,2695.27,-64.56445
35437,867.252,2695.27,-64.56445
35438,867.252,2695.27,-64.56445
35439,776.94,2697.48,-64.7005
35440,776.94,2697.48,-64.7005
35441,776.94,2697.48,-64.7005
35442,847.308,2631.25,-64.47985
35443,847.308,2631.25,-64.47985
35444,847.308,2631.25,-64.47985
35445,891.84,2564.77,-64.3372
35446,891.84,2564.77,-64.3372
35447,891.84,2564.77,-64.3372
35448,848.302,2509.53,-64.3004
35449,848.302,2509.53,-64.3004
35450,848.302,2509.53,-64.3004
35451,821.383,2567.82,-64.403
35452,821.383,2567.82,-64.403
35453,821.383,2567.82,-64.403
35454,781.38,2622.01,-64.5343
35455,781.38,2622.01,-64.5343
35456,781.38,2622.01,-64.5343
35457,702.016,2647.78,-64.6564
35458,702.016,2647.78,-64.6564
35459,702.016,2647.78,-64.6564
35460,597.809,2646.55,-64.7039
35461,597.809,2646.55,-64.7039
35462,597.809,2646.55,-64.7039
35463,552.113,2521.03,-64.40625
35464,552.113,2521.03,-64.40625
35465,552.113,2521.03,-64.40625
35466,799.186,2461.26,-64.25205
35467,799.186,2461.26,-64.25205
35468,799.186,2461.26,-64.25205
35469,786.719,2516.55,-64.34305
35470,786.719,2516.55,-64.34305
35471,786.719,2516.55,-64.34305
35472,739.497,2567.53,-64.4601
35473,739.497,2567.53,-64.4601
35474,739.497,2567.53,-64.4601
35475,652.75,2562.95,-64.48945
35476,652.75,2562.95,-64.48945
35477,652.75,2562.95,-64.48945
35478,720.647,2489.88,-64.32105
35479,720.647,2489.88,-64.32105
35480,720.647,2489.88,-64.32105
35481,640.165,2486.46,-64.328
35482,640.165,2486.46,-64.328
35483,640.165,2486.46,-64.328
35484,756.358,2411.19,-64.17945
35485,756.358,2411.19,-64.17945
35486,756.358,2411.19,-64.17945
35487,679.998,2422.02,-64.1985
35488,679.998,2422.02,-64.1985
35489,679.998,2422.02,-64.1985
35490,708.049,2357.77,-64.08425
35491,708.049,2357.77,-64.08425
35492,708.049,2357.77,-64.08425
35493,592.139,2428.83,-64.2047
35494,592.139,2428.83,-64.2047
35495,592.139,2428.83,-64.2047
35496,502.221,2427.81,-64.1824
35497,502.221,2427.81,-64.1824
35498,502.221,2427.81,-64.1824
35499,428.996,2350.22,-63.97245
35500,428.996,2350.22,-63.97245
35501,428.996,2350.22,-63.97245
35502,628.759,2361.65,-64.07375
35503,628.759,2361.65,-64.07375
35504,628.759,2361.65,-64.07375
35505,666.849,2304.4,-63.97505
35506,666.849,2304.4,-63.97505
35507,666.849,2304.4,-63.97505
35508,634.179,2248.71,-63.3521
35509,634.179,2248.71,-63.3521
35510,634.179,2248.71,-63.3521
35511,617.899,2199.62,-61.37705
35512,617.899,2199.62,-61.37705
35513,617.899,2199.62,-61.37705
35514,583.119,2159.32,-60.63395
35515,583.119,2159.32,-60.63395
35516,583.119,2159.32,-60.63395
35517,584.906,2294.47,-63.92175
35518,584.906,2294.47,-63.92175
35519,584.906,2294.47,-63.92175
35520,533.279,2355.22,-64.0298
35521,533.279,2355.22,-64.0298
35522,533.279,2355.22,-64.0298
35523,484.941,2276.83,-63.8331
35524,484.941,2276.83,-63.8331
35525,484.941,2276.83,-63.8331
35526,549.27,2225.26,-63.75745
35527,549.27,2225.26,-63.75745
35528,549.27,2225.26,-63.75745
35529,363.949,2249.99,-63.697
35530,363.949,2249.99,-63.697
35531,363.949,2249.99,-63.697
35532,453.4,2198.89,-63.63675
35533,453.4,2198.89,-63.63675
35534,453.4,2198.89,-63.63675
35535,519.075,2160.53,-63.3344
35536,519.075,2160.53,-63.3344
35537,519.075,2160.53,-63.3344
35538,552.044,2101.05,-58.7652
35539,552.044,2101.05,-58.7652
35540,552.044,2101.05,-58.7652
35541,521.156,2052.28,-57.39785
35542,521.156,2052.28,-57.39785
35543,521.156,2052.28,-57.39785
35544,358.116,2159.33,-63.4753
35545,358.116,2159.33,-63.4753
35546,358.116,2159.33,-63.4753
35547,459.32,2120.07,-63.46065
35548,459.32,2120.07,-63.46065
35549,459.32,2120.07,-63.46065
35550,461.498,2050.68,-59.7629
35551,461.498,2050.68,-59.7629
35552,461.498,2050.68,-59.7629
35553,394.014,2078.03,-63.30885
35554,394.014,2078.03,-63.30885
35555,394.014,2078.03,-63.30885
35556,297.508,2096.03,-63.27465
35557,297.508,2096.03,-63.27465
35558,297.508,2096.03,-63.27465
35559,206.525,2071.97,-63.1453
35560,206.525,2071.97,-63.1453
35561,206.525,2071.97,-63.1453
35562,426.225,1996.12,-58.25795
35563,426.225,1996.12,-58.25795
35564,426.225,1996.12,-58.25795
35565,351.382,2027.2,-63.02285
35566,351.382,2027.2,-63.02285
35567,351.382,2027.2,-63.02285
35568,277.197,2006.79,-63.03675
35569,277.197,2006.79,-63.03675
35570,277.197,2006.79,-63.03675
35571,352.525,1960.73,-59.3708
35572,352.525,1960.73,-59.3708
35573,352.525,1960.73,-59.3708
35574,184.231,1983.13,-62.90505
35575,184.231,1983.13,-62.90505
35576,184.231,1983.13,-62.90505
35577,90.222,1936.58,-62.72505
35578,90.222,1936.58,-62.72505
35579,90.222,1936.58,-62.72505
35580,277.277,1924.15,-60.4877
35581,277.277,1924.15,-60.4877
35582,277.277,1924.15,-60.4877
35583,265.498,1846.18,-56.73785
35584,265.498,1846.18,-56.73785
35585,265.498,1846.18,-56.73785
35586,191.932,1898.61,-62.6299
35587,191.932,1898.61,-62.6299
35588,191.932,1898.61,-62.6299
35589,201.786,1812.58,-57.54575
35590,201.786,1812.58,-57.54575
35591,201.786,1812.58,-57.54575
35592,130.946,1854.86,-62.54565
35593,130.946,1854.86,-62.54565
35594,130.946,1854.86,-62.54565
35595,43.723,1841.97,-62.4679
35596,43.723,1841.97,-62.4679
35597,43.723,1841.97,-62.4679
35598,-48.291,1802.14,-62.33575
35599,-48.291,1802.14,-62.33575
35600,-48.291,1802.14,-62.33575
35601,121.133,1779.52,-59.10165
35602,121.133,1779.52,-59.10165
35603,121.133,1779.52,-59.10165
35604,29.676,1738.83,-60.71265
35605,29.676,1738.83,-60.71265
35606,29.676,1738.83,-60.71265
35607,-102.051,1702.8,-62.10595
35608,-102.051,1702.8,-62.10595
35609,-102.051,1702.8,-62.10595
35610,-0.943,1663.14,-57.9006
35611,-0.943,1663.14,-57.9006
35612,-0.943,1663.14,-57.9006
35613,-48.99,1610.03,-57.0482
35614,-48.99,1610.03,-57.0482
35615,-48.99,1610.03,-57.0482
35616,-146.937,1609.6,-60.58065
35617,-146.937,1609.6,-60.58065
35618,-146.937,1609.6,-60.58065
35619,-227.044,1568.76,-61.16755
35620,-227.044,1568.76,-61.16755
35621,-227.044,1568.76,-61.16755
35622,-160.524,1514.96,-56.598
35623,-160.524,1514.96,-56.598
35624,-160.524,1514.96,-56.598
35625,-241.848,1480.79,-57.8231
35626,-241.848,1480.79,-57.8231
35627,-241.848,1480.79,-57.8231
35628,-333.585,1442.43,-58.8598
35629,-333.585,1442.43,-58.8598
35630,-333.585,1442.43,-58.8598
35631,-421.88,1365.63,-58.1488
35632,-421.88,1365.63,-58.1488
35633,-421.88,1365.63,-58.1488
35634,-498.867,1259.23,-55.8415
35635,-498.867,1259.23,-55.8415
35636,-498.867,1259.23,-55.8415
35637,-131.335,112.73,-60.2317
35638,-131.335,112.73,-60.2317
35639,-131.335,112.73,-60.2317
35640,0.0,0.0,-66.7946
35641,0.0,0.0,-66.7946
35642,0.0,0.0,-66.7946
35643,131.335,-112.72,-66.7295
35644,131.335,-112.72,-66.7295
35645,131.335,-112.72,-66.7295
35646,111.236,62.8,-66.8518
35647,111.236,62.8,-66.8518
35648,111.236,62.8,-66.8518
35649,247.638,22.78,-66.8222
35650,247.638,22.78,-66.8222
35651,247.638,22.78,-66.8222
35652,-1219.19,1206.77,-67.0075
35653,-1219.19,1206.77,-67.0075
35654,-1219.19,1206.77,-67.0075
35655,-1386.316,1189.87,-66.7742
35656,-1386.316,1189.87,-66.7742
35657,-1386.316,1189.87,-66.7742
35658,-1254.981,1077.14,-66.8159
35659,-1254.981,1077.14,-66.8159
35660,-1254.981,1077.14,-66.8159
35661,-1270.014,1325.37,-67.1976
35662,-1270.014,1325.37,-67.1976
35663,-1270.014,1325.37,-67.1976
35664,1881.562,4813.74,-62.766
35665,1881.562,4813.74,-62.766
35666,1881.562,4813.74,-62.766
35667,1870.153,4984.0,-63.0289
35668,1870.153,4984.0,-63.0289
35669,1870.153,4984.0,-63.0289
35670,1753.85,4848.49,-64.1097
35671,1753.85,4848.49,-64.1097
35672,1753.85,4848.49,-64.1097
35673,2002.924,4870.04,-61.6657
35674,2002.924,4870.04,-61.6657
35675,2002.924,4870.04,-61.6657
35676,3219.468,3664.85,-54.901
35677,3219.468,3664.85,-54.901
35678,3219.468,3664.85,-54.901
35679,3387.804,3681.41,-55.0719
35680,3387.804,3681.41,-55.0719
35681,3387.804,3681.41,-55.0719
35682,3255.033,3795.36,-54.6715
35683,3255.033,3795.36,-54.6715
35684,3255.033,3795.36,-54.6715
35685,3271.501,3545.9,-55.3262
35686,3271.501,3545.9,-55.3262
35687,3271.501,3545.9,-55.3262
35688,-1091.554,1136.94,-67.0773
35689,-1091.554,1136.94,-67.0773
35690,-1091.554,1136.94,-67.0773
35691,-1123.646,964.42,-66.2852
35692,-1123.646,964.42,-66.2852
35693,-1123.646,964.42,-66.2852
35694,3088.154,3731.93,-54.5262
35695,3088.154,3731.93,-54.5262
35696,3088.154,3731.93,-54.5262
35697,3122.261,3909.32,-54.334
35698,3122.261,3909.32,-54.334
35699,3122.261,3909.32,-54.334
35700,1972.288,4694.3,-61.5799
35701,1972.288,4694.3,-61.5799
35702,1972.288,4694.3,-61.5799
35703,2135.695,4756.08,-60.1342
35704,2135.695,4756.08,-60.1342
35705,2135.695,4756.08,-60.1342
35706,-1096.581,1302.8,-67.3532
35707,-1096.581,1302.8,-67.3532
35708,-1096.581,1302.8,-67.3532
35709,-1153.711,1460.88,-67.6613
35710,-1153.711,1460.88,-67.6613
35711,-1153.711,1460.88,-67.6613
35712,1805.392,4676.47,-63.5084
35713,1805.392,4676.47,-63.5084
35714,1805.392,4676.47,-63.5084
35715,1637.548,4712.99,-65.5147
35716,1637.548,4712.99,-65.5147
35717,1637.548,4712.99,-65.5147
35718,3100.773,3563.97,-55.0572
35719,3100.773,3563.97,-55.0572
35720,3100.773,3563.97,-55.0572
35721,3155.199,3410.4,-55.7717
35722,3155.199,3410.4,-55.7717
35723,3155.199,3410.4,-55.7717
35724,-979.89,1043.94,-67.0963
35725,-979.89,1043.94,-67.0963
35726,-979.89,1043.94,-67.0963
35727,2950.594,3800.69,-54.1323
35728,2950.594,3800.69,-54.1323
35729,2950.594,3800.69,-54.1323
35730,3017.15,3999.54,-54.1538
35731,3017.15,3999.54,-54.1538
35732,3017.15,3999.54,-54.1538
35733,2892.674,3934.22,-53.9294
35734,2892.674,3934.22,-53.9294
35735,2892.674,3934.22,-53.9294
35736,2928.636,4075.51,-54.1053
35737,2928.636,4075.51,-54.1053
35738,2928.636,4075.51,-54.1053
35739,2846.109,4033.39,-53.9402
35740,2846.109,4033.39,-53.9402
35741,2846.109,4033.39,-53.9402
35742,2856.718,4137.23,-54.1524
35743,2856.718,4137.23,-54.1524
35744,2856.718,4137.23,-54.1524
35745,2780.919,4088.58,-53.9753
35746,2780.919,4088.58,-53.9753
35747,2780.919,4088.58,-53.9753
35748,2784.8,4198.96,-54.2947
35749,2784.8,4198.96,-54.2947
35750,2784.8,4198.96,-54.2947
35751,1703.246,4542.39,-64.8991
35752,1703.246,4542.39,-64.8991
35753,1703.246,4542.39,-64.8991
35754,1521.245,4577.48,-67.3034
35755,1521.245,4577.48,-67.3034
35756,1521.245,4577.48,-67.3034
35757,2086.022,4595.81,-60.0007
35758,2086.022,4595.81,-60.0007
35759,2086.022,4595.81,-60.0007
35760,2268.467,4642.13,-58.5321
35761,2268.467,4642.13,-58.5321
35762,2268.467,4642.13,-58.5321
35763,2718.683,4157.39,-54.1486
35764,2718.683,4157.39,-54.1486
35765,2718.683,4157.39,-54.1486
35766,2729.479,4246.44,-54.4792
35767,2729.479,4246.44,-54.4792
35768,2729.479,4246.44,-54.4792
35769,2657.351,4221.22,-54.4281
35770,2657.351,4221.22,-54.4281
35771,2657.351,4221.22,-54.4281
35772,2674.157,4293.93,-54.7342
35773,2674.157,4293.93,-54.7342
35774,2674.157,4293.93,-54.7342
35775,2586.235,4280.24,-54.8162
35776,2586.235,4280.24,-54.8162
35777,2586.235,4280.24,-54.8162
35778,2602.24,4355.65,-55.175
35779,2602.24,4355.65,-55.175
35780,2602.24,4355.65,-55.175
35781,-980.547,1422.86,-67.7522
35782,-980.547,1422.86,-67.7522
35783,-980.547,1422.86,-67.7522
35784,-1037.409,1596.38,-68.1261
35785,-1037.409,1596.38,-68.1261
35786,-1037.409,1596.38,-68.1261
35787,1581.42,4409.24,-67.1198
35788,1581.42,4409.24,-67.1198
35789,1581.42,4409.24,-67.1198
35790,1404.943,4441.98,-69.4907
35791,1404.943,4441.98,-69.4907
35792,1404.943,4441.98,-69.4907
35793,2209.53,4516.26,-58.3727
35794,2209.53,4516.26,-58.3727
35795,2209.53,4516.26,-58.3727
35796,2371.734,4553.49,-57.3224
35797,2371.734,4553.49,-57.3224
35798,2371.734,4553.49,-57.3224
35799,2320.883,4451.1,-57.062
35800,2320.883,4451.1,-57.062
35801,2320.883,4451.1,-57.062
35802,2458.404,4479.1,-56.4024
35803,2458.404,4479.1,-56.4024
35804,2458.404,4479.1,-56.4024
35805,2418.83,4392.29,-56.0795
35806,2418.83,4392.29,-56.0795
35807,2418.83,4392.29,-56.0795
35808,2530.322,4417.38,-55.7308
35809,2530.322,4417.38,-55.7308
35810,2530.322,4417.38,-55.7308
35811,2981.465,3441.6,-55.4737
35812,2981.465,3441.6,-55.4737
35813,2981.465,3441.6,-55.4737
35814,3038.897,3274.89,-56.4795
35815,3038.897,3274.89,-56.4795
35816,3038.897,3274.89,-56.4795
35817,-867.939,1561.39,-68.201
35818,-867.939,1561.39,-68.201
35819,-867.939,1561.39,-68.201
35820,-921.106,1731.89,-68.5949
35821,-921.106,1731.89,-68.5949
35822,-921.106,1731.89,-68.5949
35823,1461.411,4274.22,-69.9274
35824,1461.411,4274.22,-69.9274
35825,1461.411,4274.22,-69.9274
35826,1288.64,4306.47,-71.9246
35827,1288.64,4306.47,-71.9246
35828,1288.64,4306.47,-71.9246
35829,1342.894,4138.99,-73.0344
35830,1342.894,4138.99,-73.0344
35831,1342.894,4138.99,-73.0344
35832,1172.338,4170.97,-74.2571
35833,1172.338,4170.97,-74.2571
35834,1172.338,4170.97,-74.2571
35835,1225.0,4003.28,-75.7232
35836,1225.0,4003.28,-75.7232
35837,1225.0,4003.28,-75.7232
35838,1056.035,4035.46,-76.0896
35839,1056.035,4035.46,-76.0896
35840,1056.035,4035.46,-76.0896
35841,1108.522,3866.41,-77.4708
35842,1108.522,3866.41,-77.4708
35843,1108.522,3866.41,-77.4708
35844,939.733,3899.96,-77.1693
35845,939.733,3899.96,-77.1693
35846,939.733,3899.96,-77.1693
35847,993.561,3730.15,-78.1438
35848,993.561,3730.15,-78.1438
35849,993.561,3730.15,-78.1438
35850,823.43,3764.45,-77.4653
35851,823.43,3764.45,-77.4653
35852,823.43,3764.45,-77.4653
35853,878.048,3595.17,-77.857
35854,878.048,3595.17,-77.857
35855,878.048,3595.17,-77.857
35856,707.128,3628.95,-77.1464
35857,707.128,3628.95,-77.1464
35858,707.128,3628.95,-77.1464
35859,761.306,3460.4,-76.9801
35860,761.306,3460.4,-76.9801
35861,761.306,3460.4,-76.9801
35862,590.826,3493.45,-76.4494
35863,590.826,3493.45,-76.4494
35864,590.826,3493.45,-76.4494
35865,644.546,3324.67,-75.925
35866,644.546,3324.67,-75.925
35867,644.546,3324.67,-75.925
35868,474.523,3357.94,-75.6287
35869,474.523,3357.94,-75.6287
35870,474.523,3357.94,-75.6287
35871,528.861,3188.47,-74.9459
35872,528.861,3188.47,-74.9459
35873,528.861,3188.47,-74.9459
35874,358.221,3222.44,-74.8208
35875,358.221,3222.44,-74.8208
35876,358.221,3222.44,-74.8208
35877,413.013,3053.4,-74.1196
35878,413.013,3053.4,-74.1196
35879,413.013,3053.4,-74.1196
35880,241.918,3086.93,-74.0786
35881,241.918,3086.93,-74.0786
35882,241.918,3086.93,-74.0786
35883,295.837,2918.77,-73.4144
35884,295.837,2918.77,-73.4144
35885,295.837,2918.77,-73.4144
35886,125.616,2951.43,-73.4032
35887,125.616,2951.43,-73.4032
35888,125.616,2951.43,-73.4032
35889,178.319,2783.47,-72.7837
35890,178.319,2783.47,-72.7837
35891,178.319,2783.47,-72.7837
35892,9.313,2815.92,-72.7788
35893,9.313,2815.92,-72.7788
35894,9.313,2815.92,-72.7788
35895,61.825,2646.81,-72.1954
35896,61.825,2646.81,-72.1954
35897,61.825,2646.81,-72.1954
35898,-106.989,2680.42,-72.1897
35899,-106.989,2680.42,-72.1897
35900,-106.989,2680.42,-72.1897
35901,-53.203,2510.38,-71.6365
35902,-53.203,2510.38,-71.6365
35903,-53.203,2510.38,-71.6365
35904,-223.292,2544.91,-71.6264
35905,-223.292,2544.91,-71.6264
35906,-223.292,2544.91,-71.6264
35907,-168.643,2375.35,-71.1015
35908,-168.643,2375.35,-71.1015
35909,-168.643,2375.35,-71.1015
35910,-339.594,2409.41,-71.0834
35911,-339.594,2409.41,-71.0834
35912,-339.594,2409.41,-71.0834
35913,-285.619,2240.87,-70.5844
35914,-285.619,2240.87,-70.5844
35915,-285.619,2240.87,-70.5844
35916,-455.897,2273.9,-70.5576
35917,-455.897,2273.9,-70.5576
35918,-455.897,2273.9,-70.5576
35919,-403.114,2105.38,-70.0799
35920,-403.114,2105.38,-70.0799
35921,-403.114,2105.38,-70.0799
35922,-572.199,2138.4,-70.0481
35923,-572.199,2138.4,-70.0481
35924,-572.199,2138.4,-70.0481
35925,-518.887,1968.67,-69.5899
35926,-518.887,1968.67,-69.5899
35927,-518.887,1968.67,-69.5899
35928,-688.501,2002.89,-69.5529
35929,-688.501,2002.89,-69.5529
35930,-688.501,2002.89,-69.5529
35931,-634.178,1833.45,-69.1191
35932,-634.178,1833.45,-69.1191
35933,-634.178,1833.45,-69.1191
35934,-804.804,1867.39,-69.0696
35935,-804.804,1867.39,-69.0696
35936,-804.804,1867.39,-69.0696
35937,-751.319,1698.63,-68.6586
35938,-751.319,1698.63,-68.6586
35939,-751.319,1698.63,-68.6586
35940,2865.704,3308.5,-56.2617
35941,2865.704,3308.5,-56.2617
35942,2865.704,3308.5,-56.2617
35943,2922.594,3139.39,-57.5121
35944,2922.594,3139.39,-57.5121
35945,2922.594,3139.39,-57.5121
35946,2505.783,4334.71,-55.3463
35947,2505.783,4334.71,-55.3463
35948,2505.783,4334.71,-55.3463
35949,2751.484,3171.01,-57.5118
35950,2751.484,3171.01,-57.5118
35951,2751.484,3171.01,-57.5118
35952,2806.292,3003.89,-58.9093
35953,2806.292,3003.89,-58.9093
35954,2806.292,3003.89,-58.9093
35955,2635.25,3034.44,-59.237
35956,2635.25,3034.44,-59.237
35957,2635.25,3034.44,-59.237
35958,2689.989,2868.38,-60.6508
35959,2689.989,2868.38,-60.6508
35960,2689.989,2868.38,-60.6508
35961,2518.655,2898.82,-61.4069
35962,2518.655,2898.82,-61.4069
35963,2518.655,2898.82,-61.4069
35964,2573.687,2732.88,-62.6438
35965,2573.687,2732.88,-62.6438
35966,2573.687,2732.88,-62.6438
35967,2401.055,2764.05,-63.8725
35968,2401.055,2764.05,-63.8725
35969,2401.055,2764.05,-63.8725
35970,2457.384,2597.37,-64.6662
35971,2457.384,2597.37,-64.6662
35972,2457.384,2597.37,-64.6662
35973,2284.592,2628.79,-66.2913
35974,2284.592,2628.79,-66.2913
35975,2284.592,2628.79,-66.2913
35976,2341.082,2461.87,-66.3737
35977,2341.082,2461.87,-66.3737
35978,2341.082,2461.87,-66.3737
35979,2168.782,2492.92,-67.9233
35980,2168.782,2492.92,-67.9233
35981,2168.782,2492.92,-67.9233
35982,2224.779,2326.36,-67.4994
35983,2224.779,2326.36,-67.4994
35984,2224.779,2326.36,-67.4994
35985,2052.704,2356.29,-68.6549
35986,2052.704,2356.29,-68.6549
35987,2052.704,2356.29,-68.6549
35988,2108.477,2190.86,-68.1167
35989,2108.477,2190.86,-68.1167
35990,2108.477,2190.86,-68.1167
35991,1935.748,2221.02,-68.9704
35992,1935.748,2221.02,-68.9704
35993,1935.748,2221.02,-68.9704
